source_file,card_name,move_name,damage,energy_cost,effect_text,normalized_card_name,normalized_move_name,parsed_damage,source_priority,source_file_name,move_name_valid,damage_valid,simulator_fields_supported,is_existing_benchmark_move
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,20,50.0,,,Charmander,20,50.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,0.2 0.2 1. 0. 0. 0. 0. 1.55,20.0,,,Charmander,0.2 0.2 1. 0. 0. 0. 0. 1.55,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,1,20.0,,,Charmander,1,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,1.0,20.0,,,Charmander,1.0,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,1.55,20.0,,,Charmander,1.55,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,2,20.0,,,Charmander,2,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,0.08 0.1 1. 0. 0. 0. 0. 1.38,16.0,,,Charmander,0.08 0.1 1. 0. 0. 0. 0. 1.38,16.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,1.38,16.0,,,Charmander,1.38,16.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,8,16.0,,,Charmander,8,16.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,32,8.0,,,Charmander,32,8.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,81,4.0,,,Charmander,81,4.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,Bite,0.0,,,Charmander,Bite,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,Fury Swipes,0.0,,,Charmander,Fury Swipes,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,Pass,0.0,,,Charmander,Pass,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,Razor Leaf,0.0,,,Charmander,Razor Leaf,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,Tackle,0.0,,,Charmander,Tackle,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,Tail Whap,0.0,,,Charmander,Tail Whap,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,Thunderbolt,0.0,,,Charmander,Thunderbolt,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,Vine Whip,0.0,,,Charmander,Vine Whip,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Charmander,Water Pulse,0.0,,,Charmander,Water Pulse,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,0.2 0.2 1. 0. 0. 0. 0. 1.55,31.0,,,Eevee,0.2 0.2 1. 0. 0. 0. 0. 1.55,31.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,1.0,31.0,,,Eevee,1.0,31.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,1.55,31.0,,,Eevee,1.55,31.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,19,31.0,,,Eevee,19,31.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,0.0,20.0,,,Eevee,0.0,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,0.08,20.0,,,Eevee,0.08,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,,,Eevee,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,0.1,20.0,,,Eevee,0.1,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,0.2,20.0,,,Eevee,0.2,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,0.2 0.2 0. 0. 0. 0. 0. 0.55,20.0,,,Eevee,0.2 0.2 0. 0. 0. 0. 0. 0.55,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,0.38,20.0,,,Eevee,0.38,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,0.55,20.0,,,Eevee,0.55,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,2,20.0,,,Eevee,2,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,0.08 0.1 1. 0. 0. 0. 0. 1.38,18.0,,,Eevee,0.08 0.1 1. 0. 0. 0. 0. 1.38,18.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,1.38,18.0,,,Eevee,1.38,18.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,8,18.0,,,Eevee,8,18.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,32,8.0,,,Eevee,32,8.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,81,4.0,,,Eevee,81,4.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,Flame Tail,0.0,,,Eevee,Flame Tail,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,Fury Swipes,0.0,,,Eevee,Fury Swipes,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,Razor Leaf,0.0,,,Eevee,Razor Leaf,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,Scratch,0.0,,,Eevee,Scratch,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,Tackle,0.0,,,Eevee,Tackle,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,Thunderbolt,0.0,,,Eevee,Thunderbolt,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,Vine Whip,0.0,,,Eevee,Vine Whip,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Eevee,Water Pulse,0.0,,,Eevee,Water Pulse,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,0.2,60.0,,,Meowth,0.2,60.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,0.24,60.0,,,Meowth,0.24,60.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,0.24 0.2 0. 0. 0. 0. 0. 0.64,60.0,,,Meowth,0.24 0.2 0. 0. 0. 0. 0. 0.64,60.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,0.639999999999999,60.0,,,Meowth,0.639999999999999,60.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,21,60.0,,,Meowth,21,60.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,0.24 0.2 1. 0. 0. 0. 0. 1.64,33.0,,,Meowth,0.24 0.2 1. 0. 0. 0. 0. 1.64,33.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,1.0,33.0,,,Meowth,1.0,33.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,1.6400000000000001,33.0,,,Meowth,1.6400000000000001,33.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,0.0,20.0,,,Meowth,0.0,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,0.08,20.0,,,Meowth,0.08,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,,,Meowth,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,0.1,20.0,,,Meowth,0.1,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,0.38,20.0,,,Meowth,0.38,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,1,20.0,,,Meowth,1,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,2,20.0,,,Meowth,2,20.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,0.08 0.1 1. 0. 0. 0. 0. 1.38,8.0,,,Meowth,0.08 0.1 1. 0. 0. 0. 0. 1.38,8.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,1.38,8.0,,,Meowth,1.38,8.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,32,8.0,,,Meowth,32,8.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,8,8.0,,,Meowth,8,8.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,81,4.0,,,Meowth,81,4.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Bite,0.0,,,Meowth,Bite,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Flame Tail,0.0,,,Meowth,Flame Tail,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Quick Attack,0.0,,,Meowth,Quick Attack,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Razor Leaf,0.0,,,Meowth,Razor Leaf,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Scratch,0.0,,,Meowth,Scratch,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Tackle,0.0,,,Meowth,Tackle,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Tail Whap,0.0,,,Meowth,Tail Whap,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Thunderbolt,0.0,,,Meowth,Thunderbolt,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Vine Whip,0.0,,,Meowth,Vine Whip,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Water Pulse,0.0,,,Meowth,Water Pulse,0.0,-5,section4a_move_records_manual_review.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_verified_attack_energy_readiness.csv,Bulbasaur,Bind Down,10,,,Bulbasaur,Bind Down,10.0,-5,section4r_verified_attack_energy_readiness.csv,True,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_verified_attack_energy_readiness.csv,Eevee,Ascension,0,,,Eevee,Ascension,0.0,-5,section4r_verified_attack_energy_readiness.csv,True,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_verified_attack_energy_readiness.csv,Eevee,Quick Attack,20,,,Eevee,Quick Attack,20.0,-5,section4r_verified_attack_energy_readiness.csv,True,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_verified_attack_energy_readiness.csv,Charmander,Live Coal,20,,,Charmander,Live Coal,20.0,-5,section4r_verified_attack_energy_readiness.csv,True,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_verified_attack_energy_readiness.csv,Meowth,Tuck Tail,60,,,Meowth,Tuck Tail,60.0,-5,section4r_verified_attack_energy_readiness.csv,True,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.28 0.2 1. 0. 0. 0. 0. 1.73,46.0,,,Bulbasaur,0.28 0.2 1. 0. 0. 0. 0. 1.73,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.28,46.0,,,Bulbasaur,0.28,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.2,46.0,,,Bulbasaur,0.2,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,1.0,46.0,,,Bulbasaur,1.0,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.0,46.0,,,Bulbasaur,0.0,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,1.73,46.0,,,Bulbasaur,1.73,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.12 0.1 0. 0. 0. 0. 0. 0.52,30.0,,,Bulbasaur,0.12 0.1 0. 0. 0. 0. 0. 0.52,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.12,30.0,,,Bulbasaur,0.12,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.1,30.0,,,Bulbasaur,0.1,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.52,30.0,,,Bulbasaur,0.52,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.28 0.2 0. 0. 0. 0. 0. 0.73,30.0,,,Bulbasaur,0.28 0.2 0. 0. 0. 0. 0. 0.73,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.73,30.0,,,Bulbasaur,0.73,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.12 0.1 1. 0. 0. 0. 0. 1.52,28.0,,,Bulbasaur,0.12 0.1 1. 0. 0. 0. 0. 1.52,28.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,1.52,28.0,,,Bulbasaur,1.52,28.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.08 0.1 0. 0. 0. 0. 0. 0.38,50.0,,,Charmander,0.08 0.1 0. 0. 0. 0. 0. 0.38,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.08,50.0,,,Charmander,0.08,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.1,50.0,,,Charmander,0.1,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.0,50.0,,,Charmander,0.0,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.38,50.0,,,Charmander,0.38,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.2 0.2 0. 0. 0. 0. 0. 0.55,50.0,,,Charmander,0.2 0.2 0. 0. 0. 0. 0. 0.55,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.2,50.0,,,Charmander,0.2,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True,False
