source_file,card_name,move_name,damage,energy_cost,effect_text,normalized_card_name,normalized_move_name,parsed_damage,source_priority,source_file_name,move_name_valid,damage_valid,simulator_fields_supported
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Scratch,0.0,,,Meowth,Scratch,0.0,-5,section4a_move_records_manual_review.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Tackle,0.0,,,Meowth,Tackle,0.0,-5,section4a_move_records_manual_review.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Tail Whap,0.0,,,Meowth,Tail Whap,0.0,-5,section4a_move_records_manual_review.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Thunderbolt,0.0,,,Meowth,Thunderbolt,0.0,-5,section4a_move_records_manual_review.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Vine Whip,0.0,,,Meowth,Vine Whip,0.0,-5,section4a_move_records_manual_review.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_records_manual_review.csv,Meowth,Water Pulse,0.0,,,Meowth,Water Pulse,0.0,-5,section4a_move_records_manual_review.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_legality_aware_metadata.csv,Bulbasaur,Ascension,,,,Bulbasaur,Ascension,,-2,section3b_legality_aware_metadata.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_legality_aware_metadata.csv,Bulbasaur,Quick Attack,,,,Bulbasaur,Quick Attack,,-2,section3b_legality_aware_metadata.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_legality_aware_metadata.csv,Charmander,Ascension,,,,Charmander,Ascension,,-2,section3b_legality_aware_metadata.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_legality_aware_metadata.csv,Charmander,Quick Attack,,,,Charmander,Quick Attack,,-2,section3b_legality_aware_metadata.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_legality_aware_metadata.csv,Meowth,Ascension,,,,Meowth,Ascension,,-2,section3b_legality_aware_metadata.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook53\section3\section3b_legality_aware_metadata.csv,Eevee,Ascension,,,,Eevee,Ascension,,-2,section3b_legality_aware_metadata.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_repaired_attack_energy_readiness.csv,Bulbasaur,Bind Down,,1,,Bulbasaur,Bind Down,,-5,section4s_repaired_attack_energy_readiness.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_repaired_attack_energy_readiness.csv,Eevee,Ascension,,1,,Eevee,Ascension,,-5,section4s_repaired_attack_energy_readiness.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_repaired_attack_energy_readiness.csv,Eevee,Quick Attack,,3,,Eevee,Quick Attack,,-5,section4s_repaired_attack_energy_readiness.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_repaired_attack_energy_readiness.csv,Charmander,Live Coal,,1,,Charmander,Live Coal,,-5,section4s_repaired_attack_energy_readiness.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4s_repaired_attack_energy_readiness.csv,Meowth,Tuck Tail,,3,,Meowth,Tuck Tail,,-5,section4s_repaired_attack_energy_readiness.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_verified_attack_energy_readiness.csv,Bulbasaur,Bind Down,10,,,Bulbasaur,Bind Down,10.0,-5,section4r_verified_attack_energy_readiness.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_verified_attack_energy_readiness.csv,Eevee,Ascension,0,,,Eevee,Ascension,0.0,-5,section4r_verified_attack_energy_readiness.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_verified_attack_energy_readiness.csv,Eevee,Quick Attack,20,,,Eevee,Quick Attack,20.0,-5,section4r_verified_attack_energy_readiness.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_verified_attack_energy_readiness.csv,Charmander,Live Coal,20,,,Charmander,Live Coal,20.0,-5,section4r_verified_attack_energy_readiness.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4r_verified_attack_energy_readiness.csv,Meowth,Tuck Tail,60,,,Meowth,Tuck Tail,60.0,-5,section4r_verified_attack_energy_readiness.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4j_upstream_card_profile_evidence.csv,Bulbasaur,[],,,,Bulbasaur,[],,-2,section4j_upstream_card_profile_evidence.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4j_upstream_card_profile_evidence.csv,Eevee,[],,,,Eevee,[],,-2,section4j_upstream_card_profile_evidence.csv,True,False,False
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.28 0.2 1. 0. 0. 0. 0. 1.73,46.0,,,Bulbasaur,0.28 0.2 1. 0. 0. 0. 0. 1.73,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.28,46.0,,,Bulbasaur,0.28,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.2,46.0,,,Bulbasaur,0.2,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,1.0,46.0,,,Bulbasaur,1.0,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.0,46.0,,,Bulbasaur,0.0,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,1.73,46.0,,,Bulbasaur,1.73,46.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.12 0.1 0. 0. 0. 0. 0. 0.52,30.0,,,Bulbasaur,0.12 0.1 0. 0. 0. 0. 0. 0.52,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.12,30.0,,,Bulbasaur,0.12,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.1,30.0,,,Bulbasaur,0.1,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.52,30.0,,,Bulbasaur,0.52,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.28 0.2 0. 0. 0. 0. 0. 0.73,30.0,,,Bulbasaur,0.28 0.2 0. 0. 0. 0. 0. 0.73,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.73,30.0,,,Bulbasaur,0.73,30.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,0.12 0.1 1. 0. 0. 0. 0. 1.52,28.0,,,Bulbasaur,0.12 0.1 1. 0. 0. 0. 0. 1.52,28.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Bulbasaur,1.52,28.0,,,Bulbasaur,1.52,28.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.08 0.1 0. 0. 0. 0. 0. 0.38,50.0,,,Charmander,0.08 0.1 0. 0. 0. 0. 0. 0.38,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.08,50.0,,,Charmander,0.08,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.1,50.0,,,Charmander,0.1,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.0,50.0,,,Charmander,0.0,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.38,50.0,,,Charmander,0.38,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.2 0.2 0. 0. 0. 0. 0. 0.55,50.0,,,Charmander,0.2 0.2 0. 0. 0. 0. 0. 0.55,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.2,50.0,,,Charmander,0.2,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.55,50.0,,,Charmander,0.55,50.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.2 0.2 1. 0. 0. 0. 0. 1.55,20.0,,,Charmander,0.2 0.2 1. 0. 0. 0. 0. 1.55,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,1.0,20.0,,,Charmander,1.0,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,1.55,20.0,,,Charmander,1.55,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,0.08 0.1 1. 0. 0. 0. 0. 1.38,16.0,,,Charmander,0.08 0.1 1. 0. 0. 0. 0. 1.38,16.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Charmander,1.38,16.0,,,Charmander,1.38,16.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,0.2 0.2 1. 0. 0. 0. 0. 1.55,31.0,,,Eevee,0.2 0.2 1. 0. 0. 0. 0. 1.55,31.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,0.2,31.0,,,Eevee,0.2,31.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,1.0,31.0,,,Eevee,1.0,31.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,0.0,31.0,,,Eevee,0.0,31.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,1.55,31.0,,,Eevee,1.55,31.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,,,Eevee,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,0.08,20.0,,,Eevee,0.08,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,0.1,20.0,,,Eevee,0.1,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,0.38,20.0,,,Eevee,0.38,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,0.2 0.2 0. 0. 0. 0. 0. 0.55,20.0,,,Eevee,0.2 0.2 0. 0. 0. 0. 0. 0.55,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,0.55,20.0,,,Eevee,0.55,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,0.08 0.1 1. 0. 0. 0. 0. 1.38,18.0,,,Eevee,0.08 0.1 1. 0. 0. 0. 0. 1.38,18.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Eevee,1.38,18.0,,,Eevee,1.38,18.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,0.24 0.2 0. 0. 0. 0. 0. 0.64,60.0,,,Meowth,0.24 0.2 0. 0. 0. 0. 0. 0.64,60.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,0.24,60.0,,,Meowth,0.24,60.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,0.2,60.0,,,Meowth,0.2,60.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,0.0,60.0,,,Meowth,0.0,60.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,0.639999999999999,60.0,,,Meowth,0.639999999999999,60.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,0.24 0.2 1. 0. 0. 0. 0. 1.64,33.0,,,Meowth,0.24 0.2 1. 0. 0. 0. 0. 1.64,33.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,1.0,33.0,,,Meowth,1.0,33.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,1.6400000000000001,33.0,,,Meowth,1.6400000000000001,33.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,,,Meowth,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,0.08,20.0,,,Meowth,0.08,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,0.1,20.0,,,Meowth,0.1,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,0.38,20.0,,,Meowth,0.38,20.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,0.08 0.1 1. 0. 0. 0. 0. 1.38,8.0,,,Meowth,0.08 0.1 1. 0. 0. 0. 0. 1.38,8.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_additional_source_backed_moves.csv,Meowth,1.38,8.0,,,Meowth,1.38,8.0,-5,section4a_additional_source_backed_moves.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,0.0,3,,,Bulbasaur,0.0,3.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,0.1,2,,,Bulbasaur,0.1,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,0.12,2,,,Bulbasaur,0.12,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,0.12 0.1 0. 0. 0. 0. 0. 0.52,2,,,Bulbasaur,0.12 0.1 0. 0. 0. 0. 0. 0.52,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,0.12 0.1 1. 0. 0. 0. 0. 1.52,2,,,Bulbasaur,0.12 0.1 1. 0. 0. 0. 0. 1.52,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,0.2,3,,,Bulbasaur,0.2,3.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,0.28,3,,,Bulbasaur,0.28,3.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,0.28 0.2 0. 0. 0. 0. 0. 0.73,2,,,Bulbasaur,0.28 0.2 0. 0. 0. 0. 0. 0.73,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,0.28 0.2 1. 0. 0. 0. 0. 1.73,2,,,Bulbasaur,0.28 0.2 1. 0. 0. 0. 0. 1.73,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,0.52,2,,,Bulbasaur,0.52,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,0.73,2,,,Bulbasaur,0.73,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,1,2,,,Bulbasaur,1,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,1.0,3,,,Bulbasaur,1.0,3.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,1.52,2,,,Bulbasaur,1.52,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,1.73,2,,,Bulbasaur,1.73,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,2,3,,,Bulbasaur,2,3.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,21,1,,,Bulbasaur,21,1.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,32,1,,,Bulbasaur,32,1.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,8,1,,,Bulbasaur,8,1.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,81,1,,,Bulbasaur,81,1.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,Bind Down,2,,,Bulbasaur,Bind Down,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
D:\02_AI_and_Data\Kaggle-AI-Agents\PTCG_AI_Battle_Challenge\reports\notebook54\section4\section4a_move_damage_conflicts.csv,Bulbasaur,Bite,2,,,Bulbasaur,Bite,2.0,-5,section4a_move_damage_conflicts.csv,True,True,True
