normalized_card_name,normalized_move_name,parsed_damage,source_records,unique_source_files,maximum_source_priority,source_files,is_existing_benchmark_move
Charmander,[0.08 0.1 0. 0. 0. 0. 0. 0.38],50.0,1,1,10,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\data\\competitive\\actor_relative_search_expert_dataset.parquet""]",False
Charmander,[0.08 0.1 1. 0. 0. 0. 0. 1.38],16.0,1,1,10,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\data\\competitive\\actor_relative_search_expert_dataset.parquet""]",False
Charmander,"[0.08, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38]",50.0,1,1,10,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\data\\competitive\\actor_relative_search_expert_dataset.jsonl""]",False
Charmander,"[0.08, 0.1, 1.0, 0.0, 0.0, 0.0, 0.0, 1.38]",16.0,1,1,10,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\data\\competitive\\actor_relative_search_expert_dataset.jsonl""]",False
Charmander,[0.2 0.2 0. 0. 0. 0. 0. 0.55],50.0,1,1,10,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\data\\competitive\\actor_relative_search_expert_dataset.parquet""]",False
Charmander,[0.2 0.2 1. 0. 0. 0. 0. 1.55],20.0,1,1,10,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\data\\competitive\\actor_relative_search_expert_dataset.parquet""]",False
Charmander,"[0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55]",50.0,1,1,10,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\data\\competitive\\actor_relative_search_expert_dataset.jsonl""]",False
Charmander,"[0.2, 0.2, 1.0, 0.0, 0.0, 0.0, 0.0, 1.55]",20.0,1,1,10,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\data\\competitive\\actor_relative_search_expert_dataset.jsonl""]",False
Eevee,0.0,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Eevee,0.0,3.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Eevee,0.0,20.0,4,4,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv""]",False
Eevee,0.0,31.0,7,7,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Eevee,0.08,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Eevee,0.08,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Eevee,0.08,20.0,11,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Eevee,0.08 0.1 0. 0. 0. 0. 0. 0.38,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Eevee,0.08 0.1 0. 0. 0. 0. 0. 0.38,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Eevee,0.08 0.1 0. 0. 0. 0. 0. 0.38,20.0,14,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Eevee,0.08 0.1 1. 0. 0. 0. 0. 1.38,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Eevee,0.08 0.1 1. 0. 0. 0. 0. 1.38,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Eevee,0.08 0.1 1. 0. 0. 0. 0. 1.38,18.0,14,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Eevee,0.1,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Eevee,0.1,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Eevee,0.1,20.0,11,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Eevee,0.2,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Eevee,0.2,3.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Eevee,0.2,20.0,4,4,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv""]",False
Eevee,0.2,31.0,7,7,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Eevee,0.2 0.2 0. 0. 0. 0. 0. 0.55,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Eevee,0.2 0.2 0. 0. 0. 0. 0. 0.55,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Eevee,0.2 0.2 0. 0. 0. 0. 0. 0.55,20.0,14,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Eevee,0.2 0.2 1. 0. 0. 0. 0. 1.55,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Eevee,0.2 0.2 1. 0. 0. 0. 0. 1.55,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Eevee,0.2 0.2 1. 0. 0. 0. 0. 1.55,31.0,14,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Eevee,0.38,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Eevee,0.38,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Eevee,0.38,20.0,11,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Eevee,0.55,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Eevee,0.55,2.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Eevee,0.55,20.0,11,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Eevee,1.0,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
Eevee,1.0,3.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_damage_conflicts.csv""]",False
Eevee,1.0,31.0,11,11,-2,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section3\\section3b_discovered_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_additional_source_backed_moves.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_records_manual_review.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_preferred_move_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_safe_action_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_simulator_supported_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_tournament_card_move_records.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_candidate_transition_results.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4b_transition_validated_candidate_catalog.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_candidate_provenance_audit.csv"", ""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4c_rejected_false_candidates.csv""]",False
Eevee,1.38,1.0,1,1,-5,"[""D:\\02_AI_and_Data\\Kaggle-AI-Agents\\PTCG_AI_Battle_Challenge\\reports\\notebook54\\section4\\section4a_move_source_agreement.csv""]",False
