variant_id,source_scenario_id,variant_name,side_mode,source_normalized_side,variant_normalized_side,current_player,baseline_name,player_card,opponent_card,turn_number,player_energy,opponent_energy,player_damage,opponent_damage,prize_cards_remaining,hand_size,legal_move_count,legal_move_reprs,search_depth_requested,search_elapsed_seconds,search_result_type,search_result_module,search_best_move_repr,search_best_move_key,search_score,search_depth_reached,search_nodes,search_timed_out,principal_variation,state_key,raw_result,status
NB48_LOSS_288__opponent_under_pressure__abd195bd6660,NB48_LOSS_288,opponent_under_pressure,PRESERVE,Opponent,Opponent,Opponent,Depth-6 Search Baseline,Bulbasaur,Eevee,6,3,2,12.0,25.0,4,5,1,"[""Ascension""]",4,0.005739500018535182,SearchResult,src.engine.advanced_search,Ascension,"[""Ascension"", 0.0, 1, ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""]",-83.0,4,,False,"[{""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Bind Down"", ""damage"": 10.0, ""energy_cost"": 1, ""effect"": ""During your opponent’s next turn, the Defending Pokémon can’t retreat.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Bind Down"", ""damage"": 10.0, ""energy_cost"": 1, ""effect"": ""During your opponent’s next turn, the Defending Pokémon can’t retreat.""}]","[[[[""650"", ""Bulbasaur""], 68.0, 3, ""None"", 12.0, true], [], 4, 5], [[[""43"", ""Eevee""], 25.0, 2, ""None"", 25.0, true], [], 4, 5], 6, ""Opponent""]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, ""score"": -83.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Bind Down"", ""damage"": 10.0, ""energy_cost"": 1, ""effect"": ""During your opponent’s next turn, the Defending Pokémon can’t retreat.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Bind Down"", ""damage"": 10.0, ""energy_cost"": 1, ""effect"": ""During your opponent’s next turn, the Defending Pokémon can’t retreat.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0006137000164017081, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.0006137000164017081}}}}}",COMPLETED
NB48_LOSS_288__player_under_pressure__a02dd3e36f4b,NB48_LOSS_288,player_under_pressure,PRESERVE,Opponent,Opponent,Opponent,Depth-6 Search Baseline,Bulbasaur,Eevee,6,2,3,40.0,7.5,4,4,2,"[""Ascension"", ""Quick Attack""]",4,0.006306499999482185,SearchResult,src.engine.advanced_search,Quick Attack,"[""Quick Attack"", 20.0, 3, ""Flip a coin. If heads, this attack does 20 more damage.""]",613.0,4,,False,"[{""name"": ""Quick Attack"", ""damage"": 20.0, ""energy_cost"": 3, ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}, {""name"": ""Bind Down"", ""damage"": 10.0, ""energy_cost"": 1, ""effect"": ""During your opponent’s next turn, the Defending Pokémon can’t retreat.""}, {""name"": ""Quick Attack"", ""damage"": 20.0, ""energy_cost"": 3, ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}]","[[[[""650"", ""Bulbasaur""], 40.0, 2, ""None"", 40.0, true], [], 4, 4], [[[""43"", ""Eevee""], 42.5, 3, ""None"", 7.5, true], [], 4, 4], 6, ""Opponent""]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Quick Attack"", ""damage"": 20.0, ""energy_cost"": 3, ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}, ""score"": 613.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Quick Attack"", ""damage"": 20.0, ""energy_cost"": 3, ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}, {""name"": ""Bind Down"", ""damage"": 10.0, ""energy_cost"": 1, ""effect"": ""During your opponent’s next turn, the Defending Pokémon can’t retreat.""}, {""name"": ""Quick Attack"", ""damage"": 20.0, ""energy_cost"": 3, ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 11, ""leaf_nodes"": 2, ""terminal_nodes"": 1, ""cutoffs"": 0, ""transposition_hits"": 1, ""transposition_stores"": 7, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0011618999997153878, ""depth_nodes"": {""4"": 11}, ""depth_times"": {""4"": 0.0011618999997153878}}}}}",COMPLETED
NB48_LOSS_290__balanced_midgame__bc7e0835183e,NB48_LOSS_290,balanced_midgame,PRESERVE,Opponent,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,5,2,2,42.5,12.5,4,5,1,"[""Ascension""]",4,0.009070100000826642,SearchResult,src.engine.advanced_search,Ascension,"[""Ascension"", 0.0, 1, ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""]",-0.0,4,,False,"[{""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","[[[[""1071"", ""Meowth ex""], 127.5, 2, ""None"", 42.5, true], [], 4, 5], [[[""43"", ""Eevee""], 37.5, 2, ""None"", 12.5, true], [], 4, 5], 5, ""Opponent""]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, ""score"": -0.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0005955999949947, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.0005955999949947}}}}}",COMPLETED
NB48_LOSS_290__counterfactual_side_early__2fe6bc3014b8,NB48_LOSS_290,counterfactual_side_early,FLIP,Opponent,Player,Player,Depth-6 Search Baseline,Meowth,Eevee,3,1,1,17.0,5.0,5,6,1,"[""Pass""]",4,0.007855899981223047,SearchResult,src.engine.advanced_search,Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",0.0,4,,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}]","[[[[""1071"", ""Meowth ex""], 153.0, 1, ""None"", 17.0, true], [], 5, 6], [[[""43"", ""Eevee""], 45.0, 1, ""None"", 5.0, true], [], 5, 6], 3, ""Player""]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": 0.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0005030999891459942, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.0005030999891459942}}}}}",COMPLETED
NB48_LOSS_290__counterfactual_side_late__5c0b3d4c08f8,NB48_LOSS_290,counterfactual_side_late,FLIP,Opponent,Player,Player,Depth-6 Search Baseline,Meowth,Eevee,8,3,3,76.5,22.5,3,4,1,"[""Tuck Tail""]",4,0.007675600005313754,SearchResult,src.engine.advanced_search,Tuck Tail,"[""Tuck Tail"", 60.0, 3, ""Put this Pokémon and all attached cards into your hand.""]",595.0,4,,False,"[{""name"": ""Tuck Tail"", ""damage"": 60.0, ""energy_cost"": 3, ""effect"": ""Put this Pokémon and all attached cards into your hand.""}]","[[[[""1071"", ""Meowth ex""], 93.5, 3, ""None"", 76.5, true], [], 3, 4], [[[""43"", ""Eevee""], 27.5, 3, ""None"", 22.5, true], [], 3, 4], 8, ""Player""]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Tuck Tail"", ""damage"": 60.0, ""energy_cost"": 3, ""effect"": ""Put this Pokémon and all attached cards into your hand.""}, ""score"": 595.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Tuck Tail"", ""damage"": 60.0, ""energy_cost"": 3, ""effect"": ""Put this Pokémon and all attached cards into your hand.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 2, ""leaf_nodes"": 0, ""terminal_nodes"": 1, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 1, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0001640999980736524, ""depth_nodes"": {""4"": 2}, ""depth_times"": {""4"": 0.0001640999980736524}}}}}",COMPLETED
NB48_LOSS_290__critical_hp_decision__e8d5f0f56c5b,NB48_LOSS_290,critical_hp_decision,PRESERVE,Opponent,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,10,4,4,119.0,27.5,2,3,2,"[""Ascension"", ""Quick Attack""]",4,0.007802399981301278,SearchResult,src.engine.advanced_search,Quick Attack,"[""Quick Attack"", 20.0, 3, ""Flip a coin. If heads, this attack does 20 more damage.""]",-558.24,4,,False,"[{""name"": ""Quick Attack"", ""damage"": 20.0, ""energy_cost"": 3, ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}, {""name"": ""Tuck Tail"", ""damage"": 60.0, ""energy_cost"": 3, ""effect"": ""Put this Pokémon and all attached cards into your hand.""}]","[[[[""1071"", ""Meowth ex""], 51.0, 4, ""None"", 119.0, true], [], 2, 3], [[[""43"", ""Eevee""], 22.5, 4, ""None"", 27.5, true], [], 2, 3], 10, ""Opponent""]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Quick Attack"", ""damage"": 20.0, ""energy_cost"": 3, ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}, ""score"": -558.24, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Quick Attack"", ""damage"": 20.0, ""energy_cost"": 3, ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}, {""name"": ""Tuck Tail"", ""damage"": 60.0, ""energy_cost"": 3, ""effect"": ""Put this Pokémon and all attached cards into your hand.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 0, ""terminal_nodes"": 2, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 3, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0005176999839022756, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.0005176999839022756}}}}}",COMPLETED
NB48_LOSS_290__early_pressure__0c182b732d2b,NB48_LOSS_290,early_pressure,PRESERVE,Opponent,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,3,1,2,25.5,2.5,5,6,1,"[""Ascension""]",4,0.008839899994200096,SearchResult,src.engine.advanced_search,Ascension,"[""Ascension"", 0.0, 1, ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""]",18.0,4,,False,"[{""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","[[[[""1071"", ""Meowth ex""], 144.5, 1, ""None"", 25.5, true], [], 5, 6], [[[""43"", ""Eevee""], 47.5, 2, ""None"", 2.5, true], [], 5, 6], 3, ""Opponent""]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, ""score"": 18.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.00050230001215823, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.00050230001215823}}}}}",COMPLETED
NB48_LOSS_290__late_game_prize_pressure__5f577bb17d66,NB48_LOSS_290,late_game_prize_pressure,PRESERVE,Opponent,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,9,3,3,68.0,20.0,2,3,2,"[""Ascension"", ""Quick Attack""]",4,0.007590599998366088,SearchResult,src.engine.advanced_search,Quick Attack,"[""Quick Attack"", 20.0, 3, ""Flip a coin. If heads, this attack does 20 more damage.""]",-588.24,4,,False,"[{""name"": ""Quick Attack"", ""damage"": 20.0, ""energy_cost"": 3, ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}, {""name"": ""Tuck Tail"", ""damage"": 60.0, ""energy_cost"": 3, ""effect"": ""Put this Pokémon and all attached cards into your hand.""}]","[[[[""1071"", ""Meowth ex""], 102.0, 3, ""None"", 68.0, true], [], 2, 3], [[[""43"", ""Eevee""], 30.0, 3, ""None"", 20.0, true], [], 2, 3], 9, ""Opponent""]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Quick Attack"", ""damage"": 20.0, ""energy_cost"": 3, ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}, ""score"": -588.24, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Quick Attack"", ""damage"": 20.0, ""energy_cost"": 3, ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}, {""name"": ""Tuck Tail"", ""damage"": 60.0, ""energy_cost"": 3, ""effect"": ""Put this Pokémon and all attached cards into your hand.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 0, ""terminal_nodes"": 2, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 3, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.000506300013512373, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.000506300013512373}}}}}",COMPLETED
NB48_LOSS_290__opening_one_energy__cb62bbbd43eb,NB48_LOSS_290,opening_one_energy,PRESERVE,Opponent,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,2,1,1,0.0,0.0,6,6,1,"[""Ascension""]",4,0.00809690001187846,SearchResult,src.engine.advanced_search,Ascension,"[""Ascension"", 0.0, 1, ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""]",-0.0,4,,False,"[{""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","[[[[""1071"", ""Meowth ex""], 170.0, 1, ""None"", 0.0, true], [], 6, 6], [[[""43"", ""Eevee""], 50.0, 1, ""None"", 0.0, true], [], 6, 6], 2, ""Opponent""]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, ""score"": -0.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0005132000078447163, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.0005132000078447163}}}}}",COMPLETED
NB48_LOSS_290__opening_zero_energy__74c1d5a5eb9d,NB48_LOSS_290,opening_zero_energy,PRESERVE,Opponent,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,1,0,0,0.0,0.0,6,7,1,"[""Pass""]",4,0.0077052999986335635,SearchResult,src.engine.advanced_search,Pass,"[""Pass"", 0.0, 0, ""No legal attack was available.""]",-0.0,4,,False,"[{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}]","[[[[""1071"", ""Meowth ex""], 170.0, 0, ""None"", 0.0, true], [], 6, 7], [[[""43"", ""Eevee""], 50.0, 0, ""None"", 0.0, true], [], 6, 7], 1, ""Opponent""]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, ""score"": -0.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}, {""name"": ""Pass"", ""damage"": 0.0, ""energy_cost"": 0, ""effect"": ""No legal attack was available.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 5, ""leaf_nodes"": 1, ""terminal_nodes"": 0, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 4, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0005020000098738819, ""depth_nodes"": {""4"": 5}, ""depth_times"": {""4"": 0.0005020000098738819}}}}}",COMPLETED
NB48_LOSS_290__opponent_under_pressure__88deac211896,NB48_LOSS_290,opponent_under_pressure,PRESERVE,Opponent,Opponent,Opponent,Depth-6 Search Baseline,Meowth,Eevee,6,3,2,25.5,25.0,4,5,1,"[""Ascension""]",4,0.008106299996143207,SearchResult,src.engine.advanced_search,Ascension,"[""Ascension"", 0.0, 1, ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""]",-633.0,4,,False,"[{""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Tuck Tail"", ""damage"": 60.0, ""energy_cost"": 3, ""effect"": ""Put this Pokémon and all attached cards into your hand.""}]","[[[[""1071"", ""Meowth ex""], 144.5, 3, ""None"", 25.5, true], [], 4, 5], [[[""43"", ""Eevee""], 25.0, 2, ""None"", 25.0, true], [], 4, 5], 6, ""Opponent""]","{""__type__"": ""SearchResult"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""best_move"": {""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, ""score"": -633.0, ""completed_depth"": 4, ""principal_variation"": [{""name"": ""Ascension"", ""damage"": 0.0, ""energy_cost"": 1, ""effect"": ""Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.""}, {""name"": ""Tuck Tail"", ""damage"": 60.0, ""energy_cost"": 3, ""effect"": ""Put this Pokémon and all attached cards into your hand.""}], ""stats"": {""__type__"": ""SearchStats"", ""__module__"": ""src.engine.advanced_search"", ""attributes"": {""nodes"": 3, ""leaf_nodes"": 0, ""terminal_nodes"": 1, ""cutoffs"": 0, ""transposition_hits"": 0, ""transposition_stores"": 2, ""transposition_cutoffs"": 0, ""killer_hits"": 0, ""killer_stores"": 0, ""history_hits"": 0, ""history_updates"": 0, ""completed_depth"": 4, ""elapsed_seconds"": 0.0002854999911505729, ""depth_nodes"": {""4"": 3}, ""depth_times"": {""4"": 0.0002854999911505729}}}}}",COMPLETED
